id_cliente,evasao,genero,idoso,tem_parceiro,tem_dependentes,meses_contrato,servico_telefone,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,streaming_tv,streaming_filmes,tipo_contrato,fatura_digital,metodo_pagamento,valor_mensal,valor_total,valor_diario
8229tniqa,True,female,False,False,False,4,True,False,dsl,False,False,False,False,False,False,month,True,mailed check,45.3,196.95,1.51
8231bswxx,False,male,False,False,False,71,True,True,fiber optic,False,True,False,False,False,False,one year,True,credit card automatic,79.05,5552.5,2.63
8232ctlko,False,female,False,True,True,66,True,False,dsl,True,False,False,False,True,False,two year,True,electronic check,59.75,3996.8,1.99
8232utfoz,False,male,False,False,False,69,True,False,no,False,False,False,False,False,False,two year,False,credit card automatic,19.95,1399.35,0.66
8234gszyk,False,male,False,False,False,43,True,True,no,False,False,False,False,False,False,two year,False,bank transfer automatic,26.45,1110.05,0.88
8237ulixl,False,female,False,True,False,72,True,True,no,False,False,False,False,False,False,two year,False,credit card automatic,24.85,1871.85,0.83
8241juiqo,False,female,False,False,False,61,True,False,no,False,False,False,False,False,False,one year,False,bank transfer automatic,19.45,1336.35,0.65
8242jsvbo,False,male,False,False,False,7,True,False,dsl,False,False,False,False,False,False,month,True,bank transfer automatic,44.65,322.5,1.49
8242pdsgj,False,male,False,True,False,70,False,False,dsl,True,False,True,True,False,False,two year,True,credit card automatic,39.15,2692.75,1.3
8242soquo,False,female,True,False,False,5,True,False,fiber optic,False,True,False,False,True,False,month,True,electronic check,84.7,392.5,2.82
8245umpyt,True,female,True,False,False,16,True,True,fiber optic,False,False,False,False,True,True,month,True,electronic check,96.4,1581.2,3.21
8246shfga,False,male,False,False,False,17,True,False,no,False,False,False,False,False,False,month,False,credit card automatic,21.1,385.55,0.7
8249thvec,False,male,False,True,True,51,True,False,no,False,False,False,False,False,False,one year,False,mailed check,19.4,997.75,0.65
8250znggw,False,female,True,False,False,5,True,False,dsl,True,True,False,True,False,False,month,False,credit card automatic,59.9,287.85,2.0
8256erhvs,False,male,False,False,False,9,True,False,dsl,True,False,True,True,False,True,month,True,bank transfer automatic,68.25,576.95,2.27
8256twsnm,False,male,False,True,True,6,True,False,fiber optic,False,False,False,False,False,False,month,True,electronic check,69.8,377.85,2.33
8257rzahr,True,female,False,True,False,14,True,True,dsl,True,False,False,False,True,False,month,True,bank transfer automatic,64.7,941.0,2.16
8258gstjk,True,male,True,False,False,3,True,True,fiber optic,False,False,False,False,False,False,month,True,electronic check,77.0,237.75,2.57
8259dzliz,False,female,False,True,True,64,True,True,dsl,False,True,False,False,False,False,one year,True,bank transfer automatic,53.85,3399.85,1.8
8259nfjtv,False,female,False,True,True,7,False,False,dsl,True,False,False,True,False,False,month,False,mailed check,34.65,246.6,1.16
8260ngfny,True,female,False,False,False,1,False,False,dsl,False,False,False,False,False,False,month,False,mailed check,25.2,25.2,0.84
8261gwdbq,False,female,True,True,False,60,True,True,fiber optic,True,True,True,True,True,True,two year,True,bank transfer automatic,116.05,6925.9,3.87
8262coggb,False,male,False,False,False,1,True,False,no,False,False,False,False,False,False,month,True,mailed check,20.45,20.45,0.68
8263jqaik,True,male,True,False,False,2,False,False,dsl,False,False,False,False,False,False,month,True,mailed check,24.45,47.5,0.81
8263oketd,False,female,False,False,False,20,True,True,dsl,False,True,False,True,False,True,month,True,credit card automatic,68.9,1370.35,2.3
8263qmntj,False,male,False,True,False,72,True,True,fiber optic,True,True,True,True,True,True,two year,True,electronic check,115.55,8425.3,3.85
8265hksow,False,female,False,True,True,72,True,True,fiber optic,True,True,True,True,False,True,two year,False,credit card automatic,107.45,7658.3,3.58
8266vbfql,False,male,False,False,False,4,True,False,fiber optic,False,False,True,True,False,True,month,True,electronic check,90.4,356.65,3.01
8267kfgyd,False,male,False,False,True,1,True,False,no,False,False,False,False,False,False,month,True,mailed check,21.05,21.05,0.7
8267znyvz,True,female,False,True,False,33,True,False,fiber optic,True,False,True,True,True,True,one year,True,electronic check,103.75,3361.05,3.46
8268ydixr,False,male,False,True,False,56,True,True,fiber optic,True,True,True,False,False,False,one year,True,electronic check,93.15,5253.95,3.1
8270rksap,False,male,False,False,False,9,True,False,fiber optic,False,False,False,False,False,False,month,True,electronic check,70.5,597.9,2.35
8272onjlv,False,male,False,False,False,12,True,False,fiber optic,False,False,True,False,True,True,one year,False,electronic check,95.7,1184.0,3.19
8276mqbyc,True,male,True,False,False,51,True,True,fiber optic,False,False,True,False,True,True,month,True,electronic check,97.8,4913.3,3.26
8277rvrsv,False,female,False,True,True,33,True,True,no,False,False,False,False,False,False,one year,False,credit card automatic,24.15,800.3,0.8
8280mqrqn,True,female,False,False,False,1,True,False,dsl,False,False,True,False,False,False,month,True,mailed check,50.45,50.45,1.68
8285abvlb,False,female,False,True,False,70,True,False,no,False,False,False,False,False,False,two year,False,credit card automatic,19.85,1328.35,0.66
8286afuyi,False,male,False,False,False,1,True,False,dsl,True,False,False,False,False,False,month,False,electronic check,47.95,47.95,1.6
8289dxcfq,False,female,False,False,False,1,True,True,dsl,False,False,False,False,False,False,month,True,mailed check,50.1,50.1,1.67
8290ywkhz,True,female,True,True,False,32,True,True,fiber optic,False,False,False,False,True,True,month,True,electronic check,93.2,2931.0,3.11
8292frfzq,False,female,False,False,False,39,False,False,dsl,True,True,False,True,False,False,one year,False,bank transfer automatic,41.15,1700.9,1.37
8292itgyj,False,female,False,True,True,45,True,True,no,False,False,False,False,False,False,two year,True,bank transfer automatic,24.65,1138.8,0.82
8292tyspy,True,male,False,False,False,19,True,False,dsl,False,False,True,True,False,False,month,True,credit card automatic,55.0,1046.5,1.83
8294uimba,False,female,False,False,False,30,True,False,fiber optic,False,False,False,True,True,True,one year,True,bank transfer automatic,94.4,2638.1,3.15
8295fhivv,False,male,False,False,False,7,True,False,no,False,False,False,False,False,False,month,True,mailed check,19.4,168.65,0.65
8295kmene,False,female,False,True,True,59,True,True,dsl,True,False,True,True,True,False,two year,True,mailed check,76.45,4519.5,2.55
8305vhzbz,True,male,False,False,False,1,True,False,no,False,False,False,False,False,False,month,True,mailed check,20.2,20.2,0.67
8309ieyjd,False,female,True,False,False,1,True,False,fiber optic,False,False,False,False,False,False,month,True,mailed check,70.6,70.6,2.35
8309ppced,False,female,False,True,False,72,True,True,fiber optic,False,True,True,True,True,True,two year,True,bank transfer automatic,110.45,7982.5,3.68
8311ueuab,False,female,False,True,True,67,True,True,dsl,True,False,False,False,True,True,two year,True,electronic check,75.5,5229.45,2.52
8313afgbw,False,male,False,True,False,47,True,False,dsl,False,True,True,False,True,True,two year,False,electronic check,73.6,3522.65,2.45
8313ktihg,False,male,False,False,False,4,True,False,dsl,False,False,False,True,True,False,month,True,electronic check,61.3,249.4,2.04
8313ndoia,False,female,False,False,False,24,True,True,fiber optic,False,True,True,False,True,True,month,True,electronic check,104.15,2494.65,3.47
8314dpqhl,False,male,False,False,False,9,False,False,dsl,True,False,True,True,False,True,one year,False,mailed check,50.8,463.6,1.69
8314htwve,False,female,False,True,True,7,True,False,no,False,False,False,False,False,False,two year,False,mailed check,19.85,144.15,0.66
8316bbqay,False,female,False,False,False,65,False,False,dsl,True,False,True,True,True,True,two year,False,credit card automatic,59.95,3921.1,2.0
8317bvkso,False,male,False,False,False,14,True,False,no,False,False,False,False,False,False,month,True,electronic check,20.05,299.3,0.67
8318lcnbw,False,male,False,True,False,35,False,False,dsl,True,False,True,False,True,True,one year,False,credit card automatic,53.15,1930.9,1.77
8319qbehw,False,male,False,False,True,26,False,False,dsl,False,True,False,False,True,False,one year,True,bank transfer automatic,39.95,1023.75,1.33
8325qrpzr,False,female,False,False,False,7,True,False,fiber optic,False,False,True,False,False,False,month,True,electronic check,75.15,525.0,2.51
8327lzkas,True,female,True,True,False,43,True,True,fiber optic,False,False,True,True,True,True,one year,True,electronic check,107.55,4533.9,3.58
8327wkmie,False,male,False,False,False,37,True,False,no,False,False,False,False,False,False,one year,False,credit card automatic,20.15,785.75,0.67
8328skjno,False,male,False,False,True,23,False,False,dsl,True,True,False,True,False,False,one year,False,bank transfer automatic,40.65,947.4,1.35
8329gwvpj,False,female,False,True,True,50,True,False,fiber optic,False,False,False,False,False,False,month,True,bank transfer automatic,69.75,3557.7,2.33
8329ibcti,True,female,False,False,False,1,True,False,no,False,False,False,False,False,False,month,False,mailed check,19.65,19.65,0.65
8329utmvm,False,male,True,False,False,27,True,True,fiber optic,False,True,False,True,True,True,one year,True,bank transfer automatic,104.65,2964.0,3.49
8331zxfoe,False,female,False,False,False,58,True,True,dsl,True,True,True,True,False,False,one year,True,credit card automatic,71.1,4299.2,2.37
8332osjdw,False,male,False,True,True,12,True,True,no,False,False,False,False,False,False,one year,False,mailed check,26.4,314.95,0.88
8336tavkx,False,female,True,True,False,72,True,True,dsl,True,True,True,True,False,True,two year,False,bank transfer automatic,78.45,5682.25,2.62
8337mssxb,True,female,False,False,False,14,True,False,fiber optic,False,True,False,False,False,True,month,True,electronic check,86.3,1180.95,2.88
8337upoaq,True,male,True,True,False,10,True,True,fiber optic,False,False,True,False,False,True,month,True,electronic check,89.8,914.3,2.99
8338qiunr,False,male,False,True,True,72,True,True,dsl,True,False,True,True,False,False,two year,True,credit card automatic,66.5,4811.6,2.22
8344wfmfh,False,male,False,False,True,9,True,False,dsl,False,True,False,False,False,False,month,True,electronic check,50.1,484.05,1.67
8345mvdyc,False,female,False,False,False,45,True,False,dsl,True,False,True,True,True,True,two year,False,bank transfer automatic,81.65,3618.7,2.72
8347gdtmp,False,female,False,True,False,64,True,False,no,False,False,False,False,False,False,two year,False,credit card automatic,19.45,1225.65,0.65
8348hfyiv,True,male,False,False,False,2,False,False,dsl,False,False,True,False,True,True,month,True,electronic check,49.25,90.35,1.64
8348jlbug,False,male,True,True,False,64,True,False,fiber optic,True,False,True,False,False,False,one year,False,credit card automatic,80.3,5017.7,2.68
8350nymvi,False,female,False,False,False,39,False,False,dsl,False,True,True,True,False,False,month,False,bank transfer automatic,41.1,1597.05,1.37
8353cfnvi,False,male,False,False,False,43,True,True,fiber optic,False,False,False,True,True,True,one year,True,electronic check,100.0,4211.55,3.33
8356wuaoj,False,female,False,True,False,1,True,False,dsl,False,False,False,False,False,False,month,True,electronic check,45.0,45.0,1.5
8357eqxfo,True,female,False,False,False,7,True,False,fiber optic,False,False,True,False,True,True,month,True,electronic check,95.35,660.9,3.18
8361lbrdi,False,female,False,False,False,58,True,True,no,False,False,False,False,False,False,two year,False,credit card automatic,24.35,1423.85,0.81
8361ltmkd,True,male,True,True,False,4,True,True,fiber optic,False,False,False,False,False,False,month,True,mailed check,74.4,306.6,2.48
8364trmmk,True,female,False,False,False,3,True,True,dsl,False,False,False,False,False,False,month,True,mailed check,50.65,151.3,1.69
8372juxui,True,male,False,False,True,1,True,True,fiber optic,False,False,False,False,False,False,month,True,electronic check,74.35,74.35,2.48
8374uulrv,False,male,False,False,False,72,True,True,dsl,True,True,False,True,True,True,two year,False,credit card automatic,86.05,6309.65,2.87
8374xgejj,True,male,True,True,False,43,True,True,fiber optic,False,True,False,False,True,True,month,True,electronic check,101.0,4388.4,3.37
8375dkebr,True,female,True,False,False,1,True,False,fiber optic,False,False,False,False,False,False,month,True,electronic check,69.6,69.6,2.32
8375kvthk,False,male,False,True,False,68,True,False,fiber optic,False,True,False,True,True,True,one year,True,electronic check,100.3,6754.35,3.34
8378lkjaf,False,male,False,True,True,38,True,True,fiber optic,False,False,True,False,True,True,month,True,credit card automatic,101.15,3956.7,3.37
8380mqinp,False,female,False,True,True,55,True,False,no,False,False,False,False,False,False,two year,False,mailed check,20.3,1079.05,0.68
8380pefpe,True,male,False,False,True,1,True,False,fiber optic,False,False,False,False,False,False,month,True,electronic check,71.65,71.65,2.39
8382shqeh,True,female,False,True,False,8,True,True,fiber optic,False,False,False,False,False,True,month,True,electronic check,84.9,764.95,2.83
8383sghju,False,female,False,False,False,33,True,True,dsl,True,False,False,True,False,False,one year,False,electronic check,59.4,1952.8,1.98
8384fzbjk,False,female,False,True,True,57,True,True,fiber optic,False,True,False,False,True,True,month,True,electronic check,100.6,5611.7,3.35
8386osymc,False,female,False,True,True,58,True,True,fiber optic,False,True,True,False,True,True,one year,True,credit card automatic,105.2,6225.4,3.51
8387mojjt,True,female,False,True,True,42,True,False,fiber optic,False,False,False,False,True,False,month,True,credit card automatic,77.95,3384.0,2.6
8387ugusu,False,female,False,True,True,15,True,False,no,False,False,False,False,False,False,month,False,mailed check,20.05,284.3,0.67
8388dmkae,False,female,False,False,False,8,True,False,no,False,False,False,False,False,False,two year,False,mailed check,20.25,174.65,0.68
8388fynpz,False,male,False,False,False,4,True,False,dsl,True,False,True,False,False,False,month,False,electronic check,56.75,245.15,1.89
8390fesfv,False,female,False,False,False,62,True,True,dsl,False,True,True,True,True,True,two year,False,bank transfer automatic,84.5,5193.2,2.82
8393dlhga,True,male,False,False,True,25,True,False,fiber optic,False,True,False,False,True,True,month,True,electronic check,95.9,2448.75,3.2
8393jmvmb,False,male,False,False,False,1,True,False,no,False,False,False,False,False,False,month,False,mailed check,19.45,19.45,0.65
8395etzkq,False,male,True,True,True,68,True,False,no,False,False,False,False,False,False,one year,False,bank transfer automatic,19.5,1193.55,0.65
8397mvtaz,True,male,False,True,False,34,True,True,fiber optic,False,False,True,False,True,True,month,True,electronic check,100.05,3480.0,3.33
8398tbiyd,False,female,False,False,False,72,True,True,fiber optic,True,False,False,True,False,False,two year,True,bank transfer automatic,84.7,6185.15,2.82
8399yndch,True,male,True,False,False,21,True,False,dsl,False,False,True,False,True,False,month,True,bank transfer automatic,60.05,1236.15,2.0
8400wzicq,False,female,False,True,True,55,True,False,dsl,True,True,False,False,False,False,month,False,electronic check,55.7,3131.8,1.86
8401emuwf,False,male,False,True,True,42,True,True,dsl,True,True,False,False,True,False,month,True,bank transfer automatic,69.4,3058.3,2.31
8402eivqs,False,male,False,True,False,67,True,False,fiber optic,True,True,False,False,True,True,one year,True,credit card automatic,100.9,6733.15,3.36
8402ooohj,False,female,False,False,False,41,True,False,no,False,False,False,False,False,False,two year,False,mailed check,20.65,835.15,0.69
8404fydib,False,male,False,False,False,26,True,True,fiber optic,True,True,False,False,False,False,month,True,credit card automatic,86.65,2208.75,2.89
8404gfgcz,False,male,False,True,False,4,True,True,dsl,False,False,True,False,True,False,month,False,electronic check,65.6,250.1,2.19
8404viomb,False,female,False,False,False,66,False,False,dsl,True,True,True,True,True,True,two year,True,bank transfer automatic,62.5,4136.4,2.08
8404vlqfb,False,female,False,True,True,15,True,True,no,False,False,False,False,False,False,month,True,electronic check,25.25,394.85,0.84
8405igqfx,False,female,False,False,False,63,True,False,fiber optic,False,False,True,True,True,False,one year,True,credit card automatic,90.05,5817.0,3.0
8406lnmhf,False,male,True,True,False,59,True,False,fiber optic,True,True,True,False,False,False,one year,True,credit card automatic,82.95,4903.15,2.77
8409wqjux,False,female,False,False,False,25,False,False,dsl,False,False,True,True,True,True,one year,False,electronic check,54.2,1423.15,1.81
8410bgqxn,False,male,False,False,False,4,True,False,no,False,False,False,False,False,False,month,False,mailed check,19.4,93.4,0.65
8413vonuo,True,male,False,False,False,2,True,False,fiber optic,False,True,False,False,True,True,month,False,electronic check,95.65,167.3,3.19
8413ynhnv,False,male,False,False,False,69,True,True,dsl,True,True,True,True,True,True,two year,False,mailed check,90.65,6322.1,3.02
8414myshr,True,male,True,False,False,5,True,False,fiber optic,False,False,False,False,True,True,month,True,electronic check,91.4,449.75,3.05
8414ooeel,False,male,False,False,True,66,True,False,dsl,False,True,True,True,True,True,two year,True,credit card automatic,79.5,5196.1,2.65
8417fmlzi,True,male,False,True,True,6,True,False,fiber optic,False,True,False,False,False,True,month,True,credit card automatic,83.55,477.55,2.79
8417gsoda,False,male,False,True,True,28,True,True,fiber optic,False,False,False,False,True,True,one year,False,bank transfer automatic,92.2,2568.15,3.07
8421wzoow,False,female,True,True,True,57,True,False,fiber optic,False,True,True,True,True,False,month,True,credit card automatic,95.3,5567.45,3.18
8429xibum,True,male,False,False,False,22,True,True,fiber optic,True,False,False,False,True,True,month,True,bank transfer automatic,101.35,2317.1,3.38
8430twcbx,False,female,False,True,False,49,True,False,no,False,False,False,False,False,False,one year,False,credit card automatic,20.7,1032.05,0.69
8433wpjtv,False,female,True,True,True,65,True,True,fiber optic,False,False,True,True,True,True,one year,True,bank transfer automatic,103.9,6767.1,3.46
8433wxgna,True,male,False,False,False,2,True,False,fiber optic,True,False,False,False,False,False,month,True,electronic check,75.7,189.2,2.52
8434pnqzx,False,female,False,False,False,42,True,True,dsl,False,False,True,True,True,True,two year,True,credit card automatic,78.45,3373.4,2.62
8434vgeqq,False,male,False,True,True,61,True,False,no,False,False,False,False,False,False,two year,False,credit card automatic,20.55,1305.95,0.69
8436bjumm,True,male,False,True,True,26,True,True,fiber optic,False,False,False,False,True,False,month,True,electronic check,83.75,2070.6,2.79
8439ltugf,False,male,False,False,False,10,True,False,no,False,False,False,False,False,False,month,True,credit card automatic,20.0,198.6,0.67
8441shipe,False,female,False,False,False,67,True,True,no,False,False,False,False,False,False,two year,True,bank transfer automatic,25.6,1790.35,0.85
8443wvpss,True,male,False,True,False,10,True,False,fiber optic,False,True,False,True,True,True,month,True,electronic check,99.85,990.9,3.33
8443zrdbz,True,male,False,False,False,4,True,True,fiber optic,False,False,False,False,False,False,month,True,electronic check,76.05,318.9,2.54
8444wridw,True,female,True,False,False,66,True,True,fiber optic,False,True,False,False,False,False,month,True,credit card automatic,80.45,5224.35,2.68
8445dnbae,False,male,False,False,True,1,True,True,dsl,False,False,False,False,False,False,month,True,electronic check,50.05,50.05,1.67
8450jovah,True,male,False,True,True,2,True,True,dsl,True,False,False,False,False,False,month,False,mailed check,56.7,113.55,1.89
8450luguk,False,female,False,True,True,37,True,True,no,False,False,False,False,False,False,two year,True,bank transfer automatic,24.1,861.85,0.8
8450uyibu,False,female,True,False,False,35,False,False,dsl,False,False,True,False,True,False,month,True,electronic check,39.85,1434.6,1.33
8454aatjp,False,female,False,False,False,72,True,True,fiber optic,True,True,True,True,True,True,two year,False,credit card automatic,115.05,8405.0,3.83
8455hiraq,False,female,False,False,False,8,True,False,dsl,False,False,False,False,False,False,month,False,mailed check,44.45,369.3,1.48
8456qdavc,False,male,False,False,False,19,True,False,fiber optic,False,False,False,False,True,False,month,True,bank transfer automatic,78.7,1495.1,2.62
8457xigkn,False,male,False,False,False,20,True,False,no,False,False,False,False,False,False,month,True,credit card automatic,19.6,356.15,0.65
8461efqym,False,female,False,False,False,38,True,True,no,False,False,False,False,False,False,one year,True,electronic check,24.25,914.4,0.81
8464eetcq,False,male,False,False,False,57,True,False,no,False,False,False,False,False,False,two year,False,credit card automatic,18.8,1094.35,0.63
8465sbrxp,False,male,False,True,True,38,True,True,fiber optic,False,False,True,True,True,False,two year,True,bank transfer automatic,94.9,3616.25,3.16
8466pzblh,False,male,False,True,True,67,True,True,fiber optic,True,False,False,True,True,True,two year,False,bank transfer automatic,104.6,6885.75,3.49
8467wynsr,False,male,False,False,False,22,True,False,dsl,True,False,False,True,False,False,month,False,mailed check,55.1,1253.15,1.84
8468ehyja,False,female,False,True,False,57,True,True,fiber optic,True,False,False,False,True,True,month,True,electronic check,99.65,5497.05,3.32
8468fztoe,False,female,False,True,True,72,True,False,dsl,True,True,True,True,False,True,two year,True,electronic check,74.35,5237.4,2.48
8469snffh,False,male,False,True,False,70,True,True,dsl,True,True,True,True,True,False,one year,False,bank transfer automatic,79.4,5528.9,2.65
8473vuvjn,True,male,True,False,False,1,True,True,fiber optic,False,False,False,False,False,False,month,True,electronic check,73.65,73.65,2.46
8474umlnt,False,female,False,False,False,13,True,False,dsl,True,True,False,True,False,True,month,False,bank transfer automatic,67.8,842.25,2.26
8480pponv,False,male,False,True,True,62,True,True,fiber optic,True,True,True,True,True,True,two year,False,bank transfer automatic,115.55,7159.05,3.85
8481yyxwg,True,female,False,False,False,5,True,False,fiber optic,False,True,False,True,False,True,month,True,electronic check,89.35,461.7,2.98
8485gjcdn,True,female,True,False,False,5,True,False,fiber optic,False,False,False,False,False,False,month,True,mailed check,69.05,318.5,2.3
8486ayeqh,False,female,False,False,False,31,True,True,fiber optic,False,False,False,False,False,False,month,True,electronic check,76.05,2227.8,2.54
8490bxheo,False,male,True,False,False,18,True,True,fiber optic,False,True,False,False,False,False,month,True,credit card automatic,80.55,1411.65,2.69
8495ljdfo,False,female,True,False,False,64,True,True,fiber optic,True,False,True,True,True,True,month,True,bank transfer automatic,108.95,7111.3,3.63
8495prwfh,False,female,True,False,False,42,True,True,dsl,False,False,True,False,False,False,month,False,electronic check,55.65,2421.75,1.85
8496dmzuk,False,male,False,False,False,30,True,True,fiber optic,True,True,True,False,False,False,one year,False,bank transfer automatic,90.4,2820.65,3.01
8496ejaui,True,male,False,False,False,19,True,False,fiber optic,False,True,False,False,False,False,month,True,credit card automatic,73.85,1424.5,2.46
8498xxgwa,False,female,False,True,False,65,True,False,dsl,True,False,True,False,False,False,month,True,mailed check,55.15,3673.15,1.84
8499brxtd,False,male,False,False,False,18,True,False,no,False,False,False,False,False,False,one year,False,mailed check,20.1,401.85,0.67
8510awcxc,True,female,True,False,False,13,True,True,fiber optic,True,False,False,False,True,True,month,True,electronic check,100.8,1308.1,3.36
8510bbwmu,False,female,False,False,False,41,True,False,no,False,False,False,False,False,False,one year,True,mailed check,19.75,806.95,0.66
8510tmwyb,False,female,False,True,True,54,True,True,dsl,False,True,True,False,False,False,two year,True,bank transfer automatic,59.8,3246.45,1.99
8512wiwyv,False,male,False,False,False,32,True,False,no,False,False,False,False,False,False,one year,False,credit card automatic,20.35,707.5,0.68
8513olygy,False,male,False,True,False,72,True,True,fiber optic,True,True,True,True,True,True,two year,False,credit card automatic,115.8,8332.15,3.86
8514vzheb,False,male,False,True,True,59,True,False,no,False,False,False,False,False,False,two year,False,mailed check,19.5,1147.85,0.65
8515octjs,True,female,False,False,False,25,True,True,no,False,False,False,False,False,False,two year,False,credit card automatic,24.75,692.1,0.82
8519imdhu,True,male,True,True,False,15,True,True,fiber optic,False,False,False,False,False,True,month,True,bank transfer automatic,85.6,1345.55,2.85
8519qjgjd,True,female,False,False,False,14,True,False,fiber optic,False,False,True,False,False,False,month,False,electronic check,75.35,1025.95,2.51
8530kxsox,False,male,False,True,False,68,True,True,no,False,False,False,False,False,False,two year,False,bank transfer automatic,25.25,1728.2,0.84
8532uefwh,False,male,False,True,True,52,True,True,no,False,False,False,False,False,False,two year,False,mailed check,25.75,1345.85,0.86
8535sfutn,False,male,False,False,False,61,True,True,fiber optic,True,False,True,False,True,True,month,True,electronic check,106.45,6300.15,3.55
8540zqgea,False,female,False,True,False,54,True,False,no,False,False,False,False,False,False,two year,False,credit card automatic,20.05,1102.4,0.67
8541qvfkm,False,female,False,False,False,8,True,True,fiber optic,False,False,False,False,False,False,month,True,electronic check,73.5,632.2,2.45
8543msdmf,False,male,False,False,False,3,True,False,dsl,True,False,True,False,True,True,month,True,electronic check,77.4,206.15,2.58
8544goqsh,False,female,False,False,False,14,True,False,fiber optic,False,True,False,True,False,False,month,True,credit card automatic,80.05,1112.3,2.67
8544jnbox,False,male,False,False,False,72,True,False,no,False,False,False,False,False,False,two year,True,mailed check,20.8,1521.2,0.69
8547nsbbo,False,male,False,False,False,35,True,True,fiber optic,True,True,True,True,False,False,month,True,mailed check,96.75,3403.4,3.23
8548awofc,False,male,False,True,False,66,True,True,dsl,False,False,False,True,False,True,month,False,electronic check,63.85,4264.6,2.13
8550xsxuq,False,male,False,True,False,48,True,True,dsl,False,True,True,False,False,True,one year,True,credit card automatic,70.55,3420.5,2.35
8552obvru,False,female,True,True,True,48,True,False,fiber optic,True,False,True,True,True,True,month,True,electronic check,104.5,5068.05,3.48
8559cizfv,True,male,False,True,True,21,True,True,dsl,True,True,False,True,True,False,one year,False,mailed check,77.5,1625.0,2.58
8559wnqzs,False,male,False,False,False,1,True,False,no,False,False,False,False,False,False,two year,False,mailed check,20.45,20.45,0.68
8561nmtbd,False,female,False,True,True,67,True,True,fiber optic,False,True,True,True,True,True,one year,True,credit card automatic,112.35,7388.45,3.75
8562ghppi,False,female,False,False,False,1,True,False,no,False,False,False,False,False,False,month,False,credit card automatic,19.8,19.8,0.66
8563iioxk,True,male,False,True,True,7,True,False,dsl,True,False,False,False,False,False,one year,True,electronic check,49.75,331.3,1.66
8563oymqy,False,male,False,False,False,17,True,False,fiber optic,False,True,True,False,False,True,month,True,credit card automatic,90.95,1612.2,3.03
8564ldkfl,False,male,False,True,False,40,True,True,fiber optic,False,True,True,False,True,True,one year,True,bank transfer automatic,106.0,4178.65,3.53
8565clbzw,True,male,False,False,False,24,True,True,fiber optic,False,False,True,False,True,False,month,True,mailed check,89.85,2165.05,3.0
8565hbfnn,False,male,False,True,False,69,True,True,fiber optic,True,True,True,True,False,True,one year,True,credit card automatic,107.2,7317.1,3.57
8565wuxzu,False,male,True,True,False,72,True,False,fiber optic,True,True,False,True,False,False,two year,True,credit card automatic,84.8,6141.65,2.83
8566yprgl,False,female,False,False,False,1,True,False,no,False,False,False,False,False,False,month,True,mailed check,19.5,19.5,0.65
8570kljyj,False,female,False,False,False,36,True,True,dsl,True,False,False,False,False,False,one year,False,mailed check,54.45,1893.5,1.81
8571zcmcx,False,female,False,True,True,47,False,False,dsl,True,True,True,False,True,True,two year,True,credit card automatic,60.0,2768.65,2.0
8573cgocc,False,male,False,False,False,16,True,False,no,False,False,False,False,False,False,month,False,credit card automatic,19.75,294.9,0.66
8573jgczw,False,male,False,False,False,17,True,False,no,False,False,False,False,False,False,one year,True,bank transfer automatic,19.65,351.55,0.65
8577qsocg,False,female,False,True,True,38,True,False,no,False,False,False,False,False,False,two year,True,mailed check,20.2,746.05,0.67
8580aecuz,True,male,True,False,False,1,True,False,fiber optic,False,False,False,False,True,False,month,True,electronic check,79.1,79.1,2.64
8580qvloc,True,female,True,True,True,72,True,True,dsl,True,True,True,True,True,True,two year,False,credit card automatic,92.45,6440.25,3.08
8582krhpj,False,male,False,False,False,50,False,False,dsl,True,True,False,False,False,False,month,True,mailed check,35.0,1782.4,1.17
8584kmvxd,False,female,False,False,False,8,True,False,fiber optic,False,True,False,False,False,False,month,False,electronic check,75.6,535.55,2.52
8587xyzsf,False,male,False,False,False,67,True,False,dsl,False,False,False,True,False,False,two year,False,bank transfer automatic,50.55,3260.1,1.68
8590ohdiw,False,female,False,True,True,38,True,False,no,False,False,False,False,False,False,one year,False,mailed check,20.3,749.35,0.68
8590yffqo,False,male,False,True,False,70,True,False,dsl,True,True,True,True,False,False,two year,False,credit card automatic,64.95,4523.25,2.17
8591nxrcv,False,female,False,False,False,41,True,True,dsl,True,False,True,True,False,True,month,True,bank transfer automatic,74.65,3090.65,2.49
8591tkmzh,False,male,False,True,True,59,True,True,fiber optic,True,True,False,True,True,True,two year,True,mailed check,111.1,6555.2,3.7
8592pltmq,False,female,False,False,False,64,True,True,no,False,False,False,False,False,False,one year,False,mailed check,24.7,1642.75,0.82
8593whyhv,True,male,False,False,False,3,True,True,fiber optic,False,False,False,False,False,True,month,True,electronic check,85.3,264.8,2.84
8595siznc,False,female,True,True,False,22,True,True,no,False,False,False,False,False,False,one year,False,bank transfer automatic,25.6,548.8,0.85
8597ctxvj,False,male,False,False,True,70,True,True,dsl,True,True,False,True,False,False,one year,False,bank transfer automatic,64.95,4551.5,2.17
8597cwyhh,False,male,False,False,False,43,True,True,fiber optic,False,False,False,False,True,True,one year,False,mailed check,94.35,3921.3,3.15
8601qacrs,True,female,False,False,False,5,True,True,dsl,False,False,False,False,False,False,month,True,mailed check,50.6,249.95,1.69
8603ijwdn,True,male,False,False,False,1,True,True,fiber optic,False,False,False,False,False,True,month,True,electronic check,86.6,86.6,2.89
